"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get Offer Details by OfferID","263","GetOffersByIdNegative - Send offer_id as whitespace only","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByIdNegative"
"Validates GET v2/origination/offers/{offer_id}/loan-document with dynamic parameters - Positive Test","1228","GetLoanDocumentsByOfferId","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.OriginationService.ResponsePayloadReductionV2APIs","Autochek_API_Automation","autochek_api_positive.OriginationService.ResponsePayloadReductionV2APIs","GetLoanDocumentsByOfferId"
"","791","UpdateFranchise - name is too long","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","UpdateFranchise"
"Create Inspection for the carID generated in Car Creation","389","PostCreateInspection - Decimal number for id","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Validates GET /v2/origination/offers with dynamic parameters - Positive Test","557","GetOffersList - country is NG","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.OriginationService.ResponsePayloadReductionV2APIs","Autochek_API_Automation","autochek_api_positive.OriginationService.ResponsePayloadReductionV2APIs","GetOffersList"
"Validates GET /v1/inventory/inspection_request with dynamic parameters - Negative Test","258","GetInspectionRequestNegative - Pass numeric field names (expect schema validation error)","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetInspectionRequestNegative"
"","736","CreateFranchise - name is null","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","CreateFranchise"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","1","PatchSystemConfigV2 - REQUIRE_NUMBER SQL injection attempt","API_Regression_Suite","2026-03-17","skipped","2026-03-17","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Negative test for Create System Config V2","1","PostSystemConfigV2 - MAX_LENGTH less than MIN_LENGTH","API_Regression_Suite","2026-03-17","skipped","2026-03-17","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","295","GetPartnersListNegative - country is longer than 2 chars","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"Validates GET /v1/inventory/model with dynamic parameters - Positive Test","264","GetModelList - Pass whitespace in relation","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetModelList"
"Submit Loan Customer Preferences","249","SubmitLoanPreferencesNegative - Include Roadworthiness Fees numeric instead of Yes/No","API_Regression_Suite","2026-03-17","failed","2026-03-17","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","0","PostEnableUserV2Negative - Send XSS payload as userId","API_Regression_Suite","2026-03-17","skipped","2026-03-17","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostEnableUserV2Negative"
"","292","GetFranchiseByID - id of deleted/non-existing franchise","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - DISALLOW_WHITESPACES zero value","API_Regression_Suite","2026-03-17","skipped","2026-03-17","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Rejects all franchises and validates rejection using GET /v1/franchise/{id}","1449","RejectFranchise","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","RejectFranchise"
"","623","CreateFranchise - city ID as boolean string","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","CreateFranchise"
"","272","CreateFranchise - name is empty string","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","CreateFranchise"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","1","PatchSystemConfigV2 - MAX_LENGTH huge number","API_Regression_Suite","2026-03-17","skipped","2026-03-17","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"","571","CreateFranchise - bank_name html","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","CreateFranchise"
"Submit Loan Customer Preferences","299","SubmitLoanPreferencesNegative - vehicleDiscount no %","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","254","submitLoanPreference - Omit tyreBrand","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Validates GET /v1/inventory/make with dynamic fields filtering - Positive Test","495","GetMake - Verify response returns only name, imageUrl fields (exclude id)","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetMake"
"Validates GET /v2/origination/offers with dynamic parameters - Positive Test","262","GetOffersListNegative - page_size is zero","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersListNegative"
"","640","CreateFranchise - street_name is only numbers","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","CreateFranchise"
"Validates GET /v1/origination/offers/{offer_Id}/loan-document with dynamic parameters - Negative Test","286","GetLoanDocumentsByOfferIdNegative - Send offer_id as numeric only","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanDocumentsByOfferIdNegative"
"Validates GET /v1/inventory/body_type with dynamic parameters - Negative Test","268","GetBodyTypeNegative - Pass only whitespace in fields","API_Regression_Suite","2026-03-17","passed","2026-03-17","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetBodyTypeNegative"
