"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6805","CreateCar_Form6","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form6"
"","10704","CreateCar_Form4","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form4"
"","3636","CreateCar_Form2","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form2"
"","12240","listingCarAPI","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","listingCarAPI"
"","16458","DealerPlus_CreateCar_Flow","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","DealerPlus_CreateCar_Flow"
"","14418","ppiCarInspection","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","ppiCarInspection"
"","26397","CreateCar_Form3","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form3"
"","25664","CreateCar_Form1","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form1"
"","1370","CreateCar_Form5","All Test Suite","2026-02-25","passed","2026-02-25","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form5"
