"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10044","CreateCar_Form3","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form3"
"","31128","CreateCar_Form6","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form6"
"","964","ppiCarInspection","All Test Suite","2026-03-10","failed","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","ppiCarInspection"
"","44508","DealerPlus_CreateCar_Flow","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","DealerPlus_CreateCar_Flow"
"","31151","CreateCar_Form1","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form1"
"","31127","CreateCar_Form5","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form5"
"","31110","CreateCar_Form4","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form4"
"","2834","listingCarAPI","All Test Suite","2026-03-10","failed","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","listingCarAPI"
"","31157","CreateCar_Form2","All Test Suite","2026-03-10","broken","2026-03-10","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","C:/Selenium/EndToEndLoan_UIAutomation","EndToEndNigeriaLoanFlowTest.EndToEnd_Nigeria_LoanFlow","CreateCar_Form2"
